rfq_id,timestamp,bond_name,tenor,coupon,mid_price_cbbt,spread_price_cbbt,best_bid_mts,best_ask_mts,ytm,dv01,tier,side,volume_meur,num_dealers,quoted_price,won,closed_away,cover_price
RFQ_0320,2025-11-06 07:54:45,ESP 30Y,30,4.0,101.907,0.28207,101.7449,102.0989,3.8912,0.17696,1,2,6.75,4,101.8786,0,0,
RFQ_0321,2025-11-07 00:18:50,ESP 10Y,10,3.5,99.1807,0.11849,99.1065,99.2711,3.599,0.08229,2,1,6.91,8,99.238,0,1,99.225
RFQ_0322,2025-11-07 00:20:59,ESP 30Y,30,4.0,101.8903,0.33507,101.6989,102.0529,3.8921,0.17696,2,2,3.65,7,101.8456,0,1,101.8861
RFQ_0323,2025-11-07 00:33:40,ESP 5Y,5,3.25,99.429,0.0626,99.3974,99.4876,3.376,0.04507,2,1,27.86,12,99.438,0,1,99.4314
RFQ_0324,2025-11-07 00:52:35,ESP 2Y,2,2.75,99.5347,0.02061,99.5128,99.551,2.9931,0.01906,1,2,2.98,12,99.5347,0,0,
RFQ_0325,2025-11-07 00:57:12,ESP 15Y,15,3.75,99.4266,0.26039,99.3477,99.5723,3.8009,0.11228,3,1,5.02,2,99.5372,0,0,
RFQ_0326,2025-11-07 01:31:30,ESP 15Y,15,3.75,99.5311,0.19468,99.4074,99.632,3.7916,0.11228,3,2,5.11,12,99.4464,0,1,99.4639
RFQ_0327,2025-11-07 01:34:24,ESP 10Y,10,3.5,99.156,0.14185,99.0608,99.2254,3.602,0.08229,2,1,4.52,15,99.1886,0,1,99.1826
RFQ_0328,2025-11-07 01:48:00,ESP 5Y,5,3.25,99.4437,0.06324,99.4034,99.4936,3.3728,0.04507,2,1,7.58,6,99.4728,0,0,
RFQ_0329,2025-11-07 01:49:08,ESP 15Y,15,3.75,99.4309,0.20709,99.3055,99.5301,3.8005,0.11228,3,1,2.23,12,99.5061,0,1,99.4762
RFQ_0330,2025-11-07 01:53:32,ESP 5Y,5,3.25,99.4284,0.10735,99.3753,99.4655,3.3762,0.04507,2,2,3.32,8,99.4224,0,1,99.4272
RFQ_0331,2025-11-07 01:58:37,ESP 15Y,15,3.75,99.4483,0.14497,99.3347,99.5593,3.7989,0.11228,1,1,6.07,6,99.4586,0,0,
RFQ_0332,2025-11-07 02:10:17,ESP 15Y,15,3.75,99.4964,0.13169,99.3664,99.591,3.7946,0.11228,2,1,11.07,7,99.5814,0,1,99.5756
RFQ_0333,2025-11-07 02:12:44,ESP 15Y,15,3.75,99.5146,0.17705,99.3989,99.6235,3.793,0.11228,3,2,1.81,15,99.4881,0,0,
RFQ_0334,2025-11-07 02:13:01,ESP 5Y,5,3.25,99.4242,0.1038,99.3851,99.4753,3.3771,0.04507,2,1,21.83,8,99.4513,0,1,99.4429
RFQ_0335,2025-11-07 02:13:08,ESP 10Y,10,3.5,99.1639,0.16981,99.0925,99.2571,3.601,0.08229,3,1,3.04,8,99.2381,0,1,99.2339
RFQ_0336,2025-11-07 02:15:14,ESP 10Y,10,3.5,99.1856,0.16107,99.0904,99.255,3.5984,0.08229,2,1,11.66,12,99.2339,0,1,99.2234
RFQ_0337,2025-11-07 02:16:27,ESP 5Y,5,3.25,99.4309,0.05871,99.3707,99.4609,3.3756,0.04507,3,1,5.64,2,99.4608,0,1,99.4544
RFQ_0338,2025-11-07 02:22:58,ESP 10Y,10,3.5,99.1465,0.08242,99.0508,99.2154,3.6032,0.08229,2,2,4.82,7,99.0912,0,1,99.1014
RFQ_0339,2025-11-07 02:25:16,ESP 30Y,30,4.0,101.8414,0.22997,101.7073,102.0613,3.8949,0.17696,3,2,0.8,4,101.7074,0,0,
RFQ_0340,2025-11-07 02:28:21,ESP 15Y,15,3.75,99.4292,0.15236,99.3209,99.5455,3.8006,0.11228,1,1,32.41,6,99.4387,0,1,99.4303
RFQ_0341,2025-11-07 02:29:39,ESP 10Y,10,3.5,99.1275,0.08357,99.0385,99.2031,3.6055,0.08229,3,2,4.54,2,99.0857,0,1,99.0919
RFQ_0342,2025-11-07 02:29:50,ESP 5Y,5,3.25,99.4264,0.04783,99.3768,99.467,3.3766,0.04507,2,1,5.2,2,99.4307,0,0,
RFQ_0343,2025-11-07 02:34:56,ESP 15Y,15,3.75,99.477,0.1735,99.3698,99.5944,3.7964,0.11228,2,2,3.35,4,99.4657,0,0,
RFQ_0344,2025-11-07 02:36:56,ESP 30Y,30,4.0,101.9284,0.43081,101.7515,102.1055,3.89,0.17696,3,2,3.1,5,101.7753,0,0,
RFQ_0345,2025-11-07 02:43:10,ESP 30Y,30,4.0,101.8064,0.25515,101.6346,101.9886,3.8968,0.17696,3,2,4.03,6,101.6703,0,1,101.6957
RFQ_0346,2025-11-07 02:55:51,ESP 15Y,15,3.75,99.5014,0.23294,99.389,99.6136,3.7942,0.11228,3,1,6.47,3,99.5809,0,1,99.5632
RFQ_0347,2025-11-07 02:56:10,ESP 5Y,5,3.25,99.4577,0.09441,99.4155,99.5057,3.3697,0.04507,2,2,4.1,5,99.4368,0,0,
RFQ_0348,2025-11-07 02:57:37,ESP 30Y,30,4.0,101.8967,0.22296,101.693,102.047,3.8918,0.17696,2,1,4.45,2,101.9733,0,1,101.9705
RFQ_0349,2025-11-07 03:04:39,ESP 15Y,15,3.75,99.4695,0.26249,99.3632,99.5878,3.797,0.11228,3,2,4.46,12,99.3872,0,1,99.4033
RFQ_0350,2025-11-07 03:12:00,ESP 15Y,15,3.75,99.5123,0.12931,99.3887,99.6133,3.7932,0.11228,2,1,2.71,2,99.5363,0,1,99.535
RFQ_0351,2025-11-07 03:23:55,ESP 5Y,5,3.25,99.4372,0.05031,99.3951,99.4853,3.3742,0.04507,3,2,1.17,15,99.4007,0,1,99.4049
RFQ_0352,2025-11-07 03:25:42,ESP 10Y,10,3.5,99.1502,0.20112,99.0717,99.2363,3.6027,0.08229,2,1,11.11,5,99.2008,0,1,99.1957
RFQ_0353,2025-11-07 03:29:23,ESP 10Y,10,3.5,99.1922,0.16635,99.1084,99.273,3.5976,0.08229,3,1,6.39,1,99.2661,1,0,
RFQ_0354,2025-11-07 03:33:53,ESP 2Y,2,2.75,99.55,0.04043,99.5286,99.5668,2.9851,0.01906,3,2,3.97,3,99.5287,0,1,99.5333
RFQ_0355,2025-11-07 03:37:34,ESP 15Y,15,3.75,99.4807,0.26643,99.3758,99.6004,3.796,0.11228,1,2,4.11,10,99.4747,0,0,
RFQ_0356,2025-11-07 03:39:44,ESP 5Y,5,3.25,99.4456,0.05775,99.3931,99.4833,3.3723,0.04507,3,2,1.94,5,99.4192,0,1,99.4233
RFQ_0357,2025-11-07 03:48:45,ESP 5Y,5,3.25,99.4594,0.06201,99.4263,99.5165,3.3693,0.04507,2,1,4.49,3,99.4855,0,1,99.4802
RFQ_0358,2025-11-07 03:50:38,ESP 10Y,10,3.5,99.1823,0.08284,99.0899,99.2545,3.5988,0.08229,2,2,12.03,12,99.1533,0,1,99.1705
RFQ_0359,2025-11-07 03:54:55,ESP 15Y,15,3.75,99.4696,0.26933,99.364,99.5886,3.797,0.11228,3,2,6.92,15,99.3641,0,0,
RFQ_0360,2025-11-07 04:00:37,ESP 5Y,5,3.25,99.4517,0.04532,99.4135,99.5037,3.371,0.04507,2,1,1.97,4,99.4698,0,0,
RFQ_0361,2025-11-07 04:12:17,ESP 2Y,2,2.75,99.5472,0.04182,99.5287,99.5669,2.9866,0.01906,2,1,4.33,7,99.5603,0,1,99.5569
RFQ_0362,2025-11-07 04:15:07,ESP 15Y,15,3.75,99.4491,0.24417,99.3327,99.5573,3.7989,0.11228,3,1,0.77,8,99.5049,0,1,99.4995
RFQ_0363,2025-11-07 04:23:49,ESP 10Y,10,3.5,99.2029,0.1031,99.1252,99.2898,3.5963,0.08229,2,1,6.49,15,99.2586,0,1,99.237
RFQ_0364,2025-11-07 04:31:26,ESP 5Y,5,3.25,99.436,0.05789,99.3887,99.4789,3.3745,0.04507,1,1,23.62,12,99.4324,0,1,99.423
RFQ_0365,2025-11-07 04:35:05,ESP 30Y,30,4.0,101.8336,0.17704,101.6796,102.0336,3.8953,0.17696,2,2,6.64,12,101.7579,0,1,101.8197
RFQ_0366,2025-11-07 04:35:12,ESP 15Y,15,3.75,99.4846,0.13907,99.3554,99.58,3.7957,0.11228,2,1,14.8,1,99.5437,1,0,
RFQ_0367,2025-11-07 04:40:36,ESP 2Y,2,2.75,99.5346,0.03717,99.5127,99.5509,2.9932,0.01906,2,2,9.95,6,99.5281,0,1,99.5315
RFQ_0368,2025-11-07 04:44:09,ESP 2Y,2,2.75,99.5402,0.04341,99.5225,99.5607,2.9903,0.01906,2,2,8.02,3,99.5328,0,1,99.5372
RFQ_0369,2025-11-07 04:51:42,ESP 15Y,15,3.75,99.48,0.22426,99.3774,99.602,3.7961,0.11228,2,1,11.49,3,99.5123,0,0,
RFQ_0370,2025-11-07 04:55:18,ESP 5Y,5,3.25,99.4275,0.09691,99.3782,99.4684,3.3764,0.04507,1,1,24.62,10,99.4308,0,1,99.429
RFQ_0371,2025-11-07 05:00:47,ESP 2Y,2,2.75,99.5396,0.04401,99.5155,99.5537,2.9906,0.01906,2,1,4.41,3,99.5464,0,1,99.5426
RFQ_0372,2025-11-07 05:11:17,ESP 2Y,2,2.75,99.5489,0.03878,99.5306,99.5688,2.9857,0.01906,2,1,9.91,1,99.5539,1,0,
RFQ_0373,2025-11-07 05:12:48,ESP 15Y,15,3.75,99.4209,0.25664,99.2866,99.5112,3.8014,0.11228,1,2,39.43,12,99.4251,0,1,99.4562
RFQ_0374,2025-11-07 05:14:38,ESP 5Y,5,3.25,99.4689,0.10702,99.4326,99.5228,3.3672,0.04507,3,2,0.5,4,99.4327,0,0,
RFQ_0375,2025-11-07 05:18:38,ESP 2Y,2,2.75,99.5351,0.0249,99.5174,99.5556,2.9929,0.01906,1,1,39.77,10,99.5315,0,1,99.5299
RFQ_0376,2025-11-07 05:20:36,ESP 30Y,30,4.0,101.8216,0.28039,101.6554,102.0094,3.896,0.17696,2,2,5.11,6,101.6808,0,0,
RFQ_0377,2025-11-07 05:37:36,ESP 10Y,10,3.5,99.1532,0.20559,99.0848,99.2494,3.6023,0.08229,3,1,6.29,15,99.1921,0,1,99.1853
RFQ_0378,2025-11-07 05:37:51,ESP 10Y,10,3.5,99.1879,0.10887,99.1156,99.2802,3.5981,0.08229,3,2,1.43,2,99.1331,0,1,99.1435
RFQ_0379,2025-11-07 05:48:58,ESP 30Y,30,4.0,101.8255,0.35443,101.6524,102.0064,3.8958,0.17696,2,2,11.08,10,101.8151,0,1,101.8459
RFQ_0380,2025-11-07 05:50:37,ESP 5Y,5,3.25,99.4233,0.07931,99.3824,99.4726,3.3773,0.04507,3,1,0.7,12,99.4551,0,1,99.4448
RFQ_0381,2025-11-07 05:55:16,ESP 5Y,5,3.25,99.43,0.05005,99.3859,99.4761,3.3758,0.04507,1,1,14.57,12,99.4421,0,1,99.4368
RFQ_0382,2025-11-07 06:02:45,ESP 2Y,2,2.75,99.5461,0.02409,99.5265,99.5647,2.9872,0.01906,3,1,1.86,4,99.5642,0,1,99.5634
RFQ_0383,2025-11-07 06:10:06,ESP 5Y,5,3.25,99.4316,0.08358,99.3932,99.4834,3.3754,0.04507,3,2,2.83,5,99.3993,0,1,99.4044
RFQ_0384,2025-11-07 06:11:04,ESP 5Y,5,3.25,99.4451,0.08644,99.3976,99.4878,3.3725,0.04507,2,1,13.38,4,99.4626,0,1,99.4606
RFQ_0385,2025-11-07 06:25:56,ESP 15Y,15,3.75,99.4714,0.21368,99.35,99.5746,3.7969,0.11228,2,1,4.64,8,99.5122,0,1,99.5102
RFQ_0386,2025-11-07 06:34:25,ESP 30Y,30,4.0,101.9004,0.25925,101.6742,102.0282,3.8915,0.17696,3,2,0.46,2,101.7705,0,1,101.7849
RFQ_0387,2025-11-07 06:37:32,ESP 5Y,5,3.25,99.4367,0.11247,99.39,99.4802,3.3743,0.04507,2,2,6.84,8,99.4033,0,0,
RFQ_0388,2025-11-07 06:44:10,ESP 5Y,5,3.25,99.427,0.05591,99.3845,99.4747,3.3765,0.04507,3,1,5.99,7,99.4584,0,0,
RFQ_0389,2025-11-07 06:51:11,ESP 10Y,10,3.5,99.1449,0.19544,99.0525,99.2171,3.6034,0.08229,2,1,2.39,3,99.1778,1,0,
RFQ_0390,2025-11-07 06:51:28,ESP 10Y,10,3.5,99.1837,0.20379,99.1153,99.2799,3.5986,0.08229,2,1,12.03,4,99.2057,1,0,
RFQ_0391,2025-11-07 07:04:01,ESP 10Y,10,3.5,99.2057,0.12677,99.1318,99.2964,3.596,0.08229,2,2,6.5,10,99.1653,0,1,99.1717
RFQ_0392,2025-11-07 07:19:53,ESP 10Y,10,3.5,99.2257,0.15379,99.1491,99.3137,3.5935,0.08229,3,1,2.42,12,99.2682,0,1,99.2549
RFQ_0393,2025-11-07 07:21:39,ESP 10Y,10,3.5,99.2065,0.11014,99.129,99.2936,3.5959,0.08229,2,1,3.23,1,99.2137,1,0,
RFQ_0394,2025-11-07 07:27:52,ESP 10Y,10,3.5,99.1888,0.13368,99.0928,99.2574,3.598,0.08229,2,1,2.38,10,99.1766,0,1,99.1596
RFQ_0395,2025-11-07 07:28:15,ESP 10Y,10,3.5,99.1761,0.11326,99.0933,99.2579,3.5996,0.08229,1,1,17.59,8,99.1673,0,0,
RFQ_0396,2025-11-07 07:29:18,ESP 5Y,5,3.25,99.4406,0.08573,99.3932,99.4834,3.3735,0.04507,1,2,15.92,7,99.4408,1,0,
RFQ_0397,2025-11-07 07:39:38,ESP 10Y,10,3.5,99.162,0.11209,99.0774,99.242,3.6013,0.08229,1,2,11.03,7,99.1548,0,1,99.1583
RFQ_0398,2025-11-07 07:47:37,ESP 10Y,10,3.5,99.2162,0.17527,99.139,99.3036,3.5947,0.08229,2,1,3.36,3,99.2508,0,1,99.2465
RFQ_0399,2025-11-07 07:52:45,ESP 5Y,5,3.25,99.422,0.04832,99.3686,99.4588,3.3776,0.04507,2,2,7.46,10,99.3922,0,1,99.3971
RFQ_0400,2025-11-07 07:59:44,ESP 5Y,5,3.25,99.4399,0.06746,99.3896,99.4798,3.3736,0.04507,3,1,1.6,1,99.4797,1,0,
RFQ_0401,2025-11-10 00:12:20,ESP 30Y,30,4.0,101.8219,0.35233,101.6907,102.0447,3.896,0.17696,3,1,2.95,6,101.9117,0,1,101.8859
RFQ_0402,2025-11-10 00:19:33,ESP 30Y,30,4.0,101.8144,0.33324,101.6689,102.0229,3.8964,0.17696,3,1,3.02,3,101.9021,0,1,101.8789
RFQ_0403,2025-11-10 00:20:52,ESP 5Y,5,3.25,99.4268,0.06231,99.3876,99.4778,3.3765,0.04507,3,1,8.28,3,99.4669,0,0,
RFQ_0404,2025-11-10 00:22:58,ESP 15Y,15,3.75,99.5779,0.17485,99.4722,99.6968,3.7874,0.11228,1,1,32.77,10,99.6019,0,1,99.6002
RFQ_0405,2025-11-10 00:24:19,ESP 10Y,10,3.5,99.1732,0.09747,99.0853,99.2499,3.5999,0.08229,2,2,1.79,12,99.135,0,1,99.1533
RFQ_0406,2025-11-10 00:27:39,ESP 10Y,10,3.5,99.1558,0.15024,99.0676,99.2322,3.602,0.08229,3,1,4.23,3,99.1917,0,1,99.1729
RFQ_0407,2025-11-10 00:28:38,ESP 10Y,10,3.5,99.1728,0.19244,99.1041,99.2687,3.6,0.08229,2,1,1.13,4,99.2007,0,0,
RFQ_0408,2025-11-10 00:29:12,ESP 15Y,15,3.75,99.5223,0.18858,99.4001,99.6247,3.7923,0.11228,3,2,16.23,5,99.4636,0,0,
RFQ_0409,2025-11-10 00:39:06,ESP 15Y,15,3.75,99.5246,0.18195,99.4412,99.6658,3.7921,0.11228,1,2,12.53,12,99.5158,0,0,
RFQ_0410,2025-11-10 00:51:30,ESP 30Y,30,4.0,101.7931,0.237,101.5907,101.9447,3.8976,0.17696,1,2,23.45,2,101.7938,0,1,101.7998
RFQ_0411,2025-11-10 00:52:26,ESP 15Y,15,3.75,99.5406,0.25771,99.4533,99.6779,3.7907,0.11228,3,1,2.86,2,99.63,0,1,99.6
RFQ_0412,2025-11-10 00:55:48,ESP 10Y,10,3.5,99.1119,0.09311,99.0512,99.2158,3.6074,0.08229,3,1,1.66,12,99.1704,0,1,99.1531
RFQ_0413,2025-11-10 00:56:42,ESP 30Y,30,4.0,101.8954,0.3602,101.693,102.047,3.8918,0.17696,2,2,14.43,12,101.8334,0,1,101.8759
RFQ_0414,2025-11-10 00:58:44,ESP 10Y,10,3.5,99.1296,0.10288,99.0434,99.208,3.6052,0.08229,3,1,6.28,2,99.1864,0,0,
RFQ_0415,2025-11-10 01:01:56,ESP 30Y,30,4.0,101.932,0.29178,101.7822,102.1362,3.8898,0.17696,2,2,4.48,12,101.826,0,1,101.8524
RFQ_0416,2025-11-10 01:05:51,ESP 10Y,10,3.5,99.1676,0.08674,99.0768,99.2414,3.6006,0.08229,3,2,1.08,7,99.1282,0,1,99.1467
RFQ_0417,2025-11-10 01:20:36,ESP 5Y,5,3.25,99.4394,0.05222,99.3944,99.4846,3.3737,0.04507,1,2,4.5,3,99.4381,0,1,99.4511
RFQ_0418,2025-11-10 01:31:26,ESP 5Y,5,3.25,99.4405,0.05787,99.3969,99.4871,3.3735,0.04507,1,2,24.6,7,99.4302,0,0,
RFQ_0419,2025-11-10 01:35:28,ESP 15Y,15,3.75,99.5314,0.25508,99.4219,99.6465,3.7915,0.11228,2,1,1.7,5,99.5457,0,0,
RFQ_0420,2025-11-10 01:43:40,ESP 10Y,10,3.5,99.165,0.14521,99.0507,99.2153,3.6009,0.08229,2,1,2.32,6,99.1617,0,1,99.1607
RFQ_0421,2025-11-10 01:57:32,ESP 5Y,5,3.25,99.4492,0.06355,99.404,99.4942,3.3715,0.04507,2,1,5.47,12,99.4788,0,1,99.4717
RFQ_0422,2025-11-10 01:58:56,ESP 5Y,5,3.25,99.4842,0.08243,99.4339,99.5241,3.3638,0.04507,2,2,12.95,12,99.469,0,1,99.4732
RFQ_0423,2025-11-10 02:04:53,ESP 15Y,15,3.75,99.5153,0.20592,99.4197,99.6443,3.793,0.11228,2,2,1.8,15,99.442,0,1,99.4597
RFQ_0424,2025-11-10 02:08:45,ESP 10Y,10,3.5,99.1743,0.11079,99.0912,99.2558,3.5998,0.08229,3,1,2.41,7,99.2557,0,1,99.2497
RFQ_0425,2025-11-10 02:20:45,ESP 10Y,10,3.5,99.1736,0.15425,99.1002,99.2648,3.5999,0.08229,3,1,4.65,5,99.1798,0,1,99.1536
RFQ_0426,2025-11-10 02:23:50,ESP 10Y,10,3.5,99.1744,0.11474,99.1241,99.2887,3.5998,0.08229,3,2,3.37,5,99.1526,0,1,99.1605
RFQ_0427,2025-11-10 02:33:03,ESP 5Y,5,3.25,99.478,0.09638,99.4313,99.5215,3.3652,0.04507,1,2,12.46,10,99.4737,0,0,
RFQ_0428,2025-11-10 02:42:33,ESP 15Y,15,3.75,99.5798,0.26517,99.5005,99.7251,3.7872,0.11228,1,2,12.64,10,99.6033,0,1,99.6129
RFQ_0429,2025-11-10 02:43:43,ESP 10Y,10,3.5,99.1537,0.16282,99.0503,99.2149,3.6023,0.08229,2,1,2.54,8,99.1881,0,0,
RFQ_0430,2025-11-10 02:44:47,ESP 2Y,2,2.75,99.5011,0.04078,99.4821,99.5203,3.0108,0.01906,1,2,36.46,2,99.5006,0,0,
RFQ_0431,2025-11-10 03:01:26,ESP 30Y,30,4.0,101.914,0.20569,101.6984,102.0524,3.8908,0.17696,3,2,2.96,7,101.7319,0,1,101.767
RFQ_0432,2025-11-10 03:09:09,ESP 5Y,5,3.25,99.4555,0.09269,99.4134,99.5036,3.3702,0.04507,3,1,2.14,10,99.4818,0,1,99.4763
RFQ_0433,2025-11-10 03:13:42,ESP 30Y,30,4.0,101.9063,0.23563,101.7284,102.0824,3.8912,0.17696,2,1,7.32,8,102.028,0,1,101.9914
RFQ_0434,2025-11-10 03:22:22,ESP 15Y,15,3.75,99.5871,0.2221,99.4844,99.709,3.7866,0.11228,2,1,9.19,1,99.6419,1,0,
RFQ_0435,2025-11-10 03:23:20,ESP 5Y,5,3.25,99.4799,0.09627,99.4312,99.5214,3.3648,0.04507,3,2,2.52,15,99.454,0,1,99.4588
RFQ_0436,2025-11-10 03:27:17,ESP 10Y,10,3.5,99.1915,0.11009,99.1117,99.2763,3.5977,0.08229,1,1,26.64,7,99.2014,0,1,99.175
RFQ_0437,2025-11-10 03:27:22,ESP 15Y,15,3.75,99.5159,0.2671,99.4013,99.6259,3.7929,0.11228,2,1,3.36,6,99.5639,0,1,99.5492
RFQ_0438,2025-11-10 03:43:08,ESP 30Y,30,4.0,101.865,0.34247,101.7035,102.0575,3.8935,0.17696,1,2,26.73,2,101.8428,0,0,
RFQ_0439,2025-11-10 03:44:56,ESP 15Y,15,3.75,99.5258,0.16202,99.4043,99.6289,3.792,0.11228,2,1,2.96,8,99.5426,0,1,99.5081
RFQ_0440,2025-11-10 04:02:17,ESP 15Y,15,3.75,99.5046,0.12281,99.3928,99.6174,3.7939,0.11228,2,1,1.98,8,99.5547,0,1,99.5421
RFQ_0441,2025-11-10 04:04:25,ESP 10Y,10,3.5,99.131,0.12908,99.0591,99.2237,3.605,0.08229,2,1,2.31,8,99.165,0,1,99.1456
RFQ_0442,2025-11-10 04:04:46,ESP 10Y,10,3.5,99.1548,0.14486,99.0817,99.2463,3.6022,0.08229,3,2,4.46,6,99.0844,0,0,
RFQ_0443,2025-11-10 04:06:44,ESP 2Y,2,2.75,99.4923,0.0378,99.477,99.5152,3.0154,0.01906,3,2,16.67,10,99.4771,0,1,99.4787
RFQ_0444,2025-11-10 04:20:29,ESP 30Y,30,4.0,101.8884,0.20305,101.6846,102.0386,3.8922,0.17696,1,2,61.99,10,101.9012,1,0,
RFQ_0445,2025-11-10 04:21:52,ESP 15Y,15,3.75,99.5235,0.18798,99.4068,99.6314,3.7922,0.11228,2,1,12.21,2,99.5582,0,1,99.5362
RFQ_0446,2025-11-10 04:21:59,ESP 10Y,10,3.5,99.1156,0.16536,99.0475,99.2121,3.6069,0.08229,3,2,7.84,2,99.0649,0,1,99.0672
RFQ_0447,2025-11-10 04:48:09,ESP 2Y,2,2.75,99.5012,0.02653,99.4865,99.5247,3.0107,0.01906,2,2,7.1,5,99.4936,0,0,
RFQ_0448,2025-11-10 04:51:32,ESP 5Y,5,3.25,99.4688,0.06407,99.4281,99.5183,3.3672,0.04507,2,2,2.22,15,99.4578,0,1,99.4697
RFQ_0449,2025-11-10 04:54:06,ESP 15Y,15,3.75,99.5361,0.17641,99.4026,99.6272,3.7911,0.11228,3,2,4.17,12,99.4769,0,0,
RFQ_0450,2025-11-10 04:54:51,ESP 30Y,30,4.0,101.8118,0.34926,101.6829,102.0369,3.8965,0.17696,1,2,49.73,5,101.7883,0,0,
RFQ_0451,2025-11-10 05:03:06,ESP 10Y,10,3.5,99.1754,0.18575,99.0846,99.2492,3.5996,0.08229,3,1,2.09,1,99.2491,1,0,
RFQ_0452,2025-11-10 05:07:26,ESP 30Y,30,4.0,101.7942,0.30059,101.6157,101.9697,3.8975,0.17696,3,1,1.8,7,101.9679,0,0,
RFQ_0453,2025-11-10 05:13:47,ESP 5Y,5,3.25,99.4434,0.06656,99.3969,99.4871,3.3728,0.04507,2,1,6.49,4,99.4631,0,0,
RFQ_0454,2025-11-10 05:20:40,ESP 5Y,5,3.25,99.4555,0.05559,99.3976,99.4878,3.3702,0.04507,2,2,5.4,3,99.4475,0,1,99.4535
RFQ_0455,2025-11-10 05:31:32,ESP 5Y,5,3.25,99.4272,0.09726,99.3821,99.4723,3.3764,0.04507,2,2,5.98,8,99.4001,0,1,99.4039
RFQ_0456,2025-11-10 05:31:38,ESP 5Y,5,3.25,99.4459,0.09033,99.3986,99.4888,3.3723,0.04507,1,1,29.55,2,99.4499,0,1,99.4407
RFQ_0457,2025-11-10 05:32:37,ESP 10Y,10,3.5,99.1298,0.20567,99.0272,99.1918,3.6052,0.08229,2,1,8.65,2,99.1293,0,0,
RFQ_0458,2025-11-10 05:34:02,ESP 15Y,15,3.75,99.4649,0.14158,99.3757,99.6003,3.7974,0.11228,1,2,14.64,3,99.4295,0,1,99.4419
RFQ_0459,2025-11-10 05:43:55,ESP 30Y,30,4.0,101.8584,0.41913,101.6967,102.0507,3.8939,0.17696,2,1,7.7,6,101.9234,0,1,101.8959
RFQ_0460,2025-11-10 05:46:48,ESP 2Y,2,2.75,99.5005,0.04332,99.4874,99.5256,3.0111,0.01906,3,1,6.0,12,99.5108,0,0,
RFQ_0461,2025-11-10 05:49:01,ESP 5Y,5,3.25,99.4602,0.09577,99.4179,99.5081,3.3691,0.04507,3,1,5.61,5,99.5,0,1,99.4939
RFQ_0462,2025-11-10 05:57:02,ESP 30Y,30,4.0,101.9172,0.41407,101.7388,102.0928,3.8906,0.17696,3,2,3.89,12,101.7536,0,1,101.8155
RFQ_0463,2025-11-10 05:57:20,ESP 15Y,15,3.75,99.4896,0.27394,99.3504,99.575,3.7953,0.11228,3,2,11.29,3,99.412,0,1,99.4283
RFQ_0464,2025-11-10 06:04:56,ESP 5Y,5,3.25,99.4447,0.05576,99.3972,99.4874,3.3725,0.04507,3,1,2.65,5,99.4785,0,0,
RFQ_0465,2025-11-10 06:08:52,ESP 30Y,30,4.0,101.8961,0.18876,101.6968,102.0508,3.8918,0.17696,2,2,6.01,4,101.8438,0,0,
RFQ_0466,2025-11-10 06:12:45,ESP 5Y,5,3.25,99.4872,0.10596,99.4331,99.5233,3.3631,0.04507,1,2,6.74,2,99.4814,0,0,
RFQ_0467,2025-11-10 06:16:57,ESP 30Y,30,4.0,101.777,0.18325,101.5998,101.9538,3.8985,0.17696,1,2,23.04,7,101.7589,1,0,
RFQ_0468,2025-11-10 06:35:42,ESP 10Y,10,3.5,99.1637,0.18688,99.0791,99.2437,3.6011,0.08229,3,1,4.47,12,99.2436,0,0,
RFQ_0469,2025-11-10 06:43:05,ESP 5Y,5,3.25,99.4654,0.07792,99.4259,99.5161,3.368,0.04507,2,2,2.84,2,99.4482,0,1,99.4539
RFQ_0470,2025-11-10 06:44:27,ESP 2Y,2,2.75,99.4916,0.03653,99.4739,99.5121,3.0158,0.01906,2,2,10.3,1,99.4854,1,0,
RFQ_0471,2025-11-10 06:50:57,ESP 5Y,5,3.25,99.4568,0.08379,99.3993,99.4895,3.3699,0.04507,1,2,60.47,6,99.4466,0,1,99.4501
RFQ_0472,2025-11-10 07:16:02,ESP 30Y,30,4.0,101.8044,0.41096,101.6319,101.9859,3.897,0.17696,2,2,9.55,4,101.759,0,0,
RFQ_0473,2025-11-10 07:18:49,ESP 5Y,5,3.25,99.4465,0.10227,99.4025,99.4927,3.3721,0.04507,3,1,9.49,7,99.4853,0,1,99.4834
RFQ_0474,2025-11-10 07:22:02,ESP 15Y,15,3.75,99.4755,0.15995,99.3701,99.5947,3.7965,0.11228,1,1,20.95,1,99.4702,1,0,
RFQ_0475,2025-11-10 07:27:16,ESP 10Y,10,3.5,99.1744,0.12653,99.0675,99.2321,3.5998,0.08229,2,2,7.34,10,99.1341,0,0,
RFQ_0476,2025-11-10 07:29:45,ESP 30Y,30,4.0,101.7611,0.31964,101.5786,101.9326,3.8994,0.17696,1,2,5.45,3,101.7543,0,1,101.8146
RFQ_0477,2025-11-10 07:31:28,ESP 5Y,5,3.25,99.4641,0.06002,99.4231,99.5133,3.3682,0.04507,1,2,20.7,3,99.4486,0,0,
RFQ_0478,2025-11-10 07:41:05,ESP 2Y,2,2.75,99.4911,0.03372,99.4753,99.5135,3.016,0.01906,1,1,24.64,4,99.4942,0,1,99.4911
