timestamp,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,bid_price_6,bid_size_6,bid_price_7,bid_size_7,bid_price_8,bid_size_8,bid_price_9,bid_size_9,bid_price_10,bid_size_10,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,ask_price_6,ask_size_6,ask_price_7,ask_size_7,ask_price_8,ask_size_8,ask_price_9,ask_size_9,ask_price_10,ask_size_10
1717207980,100174.27,1.7404,100173.02,0.2325,100168.98,0.4023,100167.14,2.0399,100164.37,3.5647,100158.68,2.3384,100148.45,2.1088,100141.17,1.6715,100139.21,3.0753,100128.74,3.5506,100187.73,1.3786,100190.09,0.8186,100193.16,1.9049,100198.34,0.6236,100199.87,3.3245,100206.15,1.8217,100216.22,2.3809,100217.28,3.8794,100226.49,3.8041,100232.03,2.9289
1717208040,100177.3,0.4622,100176.2,1.3051,100174.07,0.1583,100172.72,3.8081,100169.24,1.6014,100166.81,3.8605,100157.59,0.3659,100147.22,0.6601,100136.47,1.1469,100124.94,2.6197,100188.0,1.0071,100189.86,1.6224,100191.95,1.3857,100193.61,2.6654,100200.01,2.0555,100204.93,3.5428,100210.46,2.2566,100216.11,3.0284,100227.25,2.4593,100234.33,1.7098
1717208100,100171.31,0.4872,100168.94,0.3524,100166.2,1.2776,100162.58,1.1699,100158.74,3.6298,100153.92,0.6029,100151.7,3.6126,100141.45,2.0971,100136.75,0.2004,100134.68,0.1899,100180.95,0.8786,100182.14,1.3387,100185.13,0.5441,100187.4,0.3363,100191.68,0.4646,100197.97,0.7264,100200.7,1.5779,100202.62,3.5083,100207.34,2.353,100214.71,2.6843
1717208160,100172.43,1.7491,100171.06,0.4109,100167.44,1.2279,100162.08,0.4343,100157.61,0.0333,100155.68,0.6952,100150.14,2.7703,100139.59,3.8636,100131.06,1.952,100121.4,3.8959,100187.09,1.3639,100189.47,0.8202,100191.53,0.2939,100192.6,0.4565,100193.7,3.8824,100201.57,0.8448,100208.74,2.6025,100214.53,2.508,100225.41,0.7717,100230.62,1.8591
1717208220,100165.3,0.3472,100162.89,1.9295,100160.24,1.7266,100156.32,0.8133,100151.62,3.337,100150.21,0.0414,100143.22,2.8552,100131.45,3.396,100121.23,2.3874,100112.47,1.1702,100190.28,0.9979,100192.46,1.2424,100195.84,1.6425,100199.28,2.86,100203.71,1.6938,100207.24,0.2634,100216.72,1.6744,100222.93,1.9842,100235.66,1.3936,100246.43,0.093
1717208280,100167.19,0.5026,100165.75,1.8227,100163.56,1.2241,100158.35,2.6313,100156.5,1.1806,100149.81,3.8396,100140.89,2.6957,100131.81,3.1859,100120.82,3.3797,100111.11,1.137,100175.63,1.3508,100176.89,0.439,100180.01,0.2468,100183.09,3.9751,100186.06,0.8456,100187.44,0.0823,100196.81,1.4346,100199.55,3.3135,100211.73,0.1376,100213.62,1.7282
1717208340,100165.35,0.5528,100163.67,0.7427,100162.51,1.7615,100160.17,0.6132,100154.68,2.0664,100148.33,2.8286,100138.52,1.7569,100132.5,3.368,100130.11,0.4325,100120.56,3.1308,100172.59,1.656,100173.67,0.2556,100176.88,1.7482,100182.43,0.6366,100185.33,1.7717,100190.38,2.9329,100192.32,2.5919,100197.0,0.5597,100208.61,1.762,100215.43,3.0784
1717208400,100167.68,1.0348,100166.51,0.7763,100162.87,0.7533,100158.54,0.6149,100152.64,1.6927,100149.82,3.2091,100144.89,1.6431,100138.85,3.411,100127.91,1.4535,100126.5,0.5909,100176.1,1.6222,100178.99,0.2153,100181.09,1.9648,100182.91,0.2553,100188.85,2.6441,100194.98,3.611,100196.53,2.5301,100205.37,2.6448,100212.87,1.1899,100219.5,2.7267
1717208460,100176.2,1.823,100175.18,0.5956,100172.34,1.8449,100167.84,1.7903,100165.5,2.1823,100158.2,2.6116,100150.57,3.5518,100140.97,1.624,100137.51,1.2131,100135.99,1.3446,100188.62,1.4931,100189.87,1.9843,100191.87,0.231,100195.62,2.0901,100201.55,0.6485,100202.77,3.1884,100209.4,0.9729,100218.91,2.9088,100232.25,0.4507,100234.09,1.4982
1717208520,100192.12,1.3194,100190.87,0.631,100187.29,0.9336,100181.38,3.2235,100173.95,2.2667,100165.79,2.5147,100159.73,2.3862,100154.87,1.1453,100144.06,2.8623,100133.65,2.8603,100197.6,0.5329,100199.26,1.1856,100203.14,0.7545,100204.63,2.8494,100211.01,0.337,100212.51,3.5552,100218.03,1.7902,100223.09,2.1098,100231.45,2.0806,100237.97,1.0621
1717208580,100181.1,1.8655,100179.12,1.9479,100175.24,0.3315,100173.6,2.8475,100171.76,2.8211,100163.85,0.4811,100160.83,1.8987,100151.62,3.7768,100146.01,3.8078,100136.58,1.6404,100190.5,1.1649,100191.58,0.3489,100193.88,1.9825,100196.4,1.9488,100202.54,0.5771,100208.26,0.2041,100217.75,3.5573,100221.12,3.2783,100228.23,0.4981,100234.11,3.483
1717208640,100179.99,1.8056,100177.43,0.9767,100173.91,1.2311,100169.1,2.024,100165.1,1.8052,100160.51,3.4667,100156.42,3.2012,100148.11,1.6444,100144.2,1.5876,100135.63,3.8327,100190.65,1.485,100192.94,1.7386,100196.42,1.1654,100201.4,2.8325,100206.04,0.5039,100211.52,0.7778,100218.4,2.3117,100219.98,2.2853,100223.35,1.9086,100236.9,0.4899
1717208700,100183.02,1.5842,100181.53,1.426,100177.42,0.9162,100172.39,2.4314,100168.78,0.1895,100160.88,0.1028,100155.73,1.6656,100145.27,1.2764,100141.06,0.4674,100138.67,0.6809,100188.2,0.5483,100189.38,0.6482,100191.8,0.3799,100195.88,1.3079,100197.05,0.2434,100201.17,1.287,100206.1,1.3036,100211.23,3.3127,100213.74,0.8182,100225.27,2.3483
1717208760,100179.82,0.2744,100178.7,0.9564,100176.27,0.9941,100173.24,0.9426,100166.48,1.0839,100157.77,2.7036,100154.43,2.2233,100144.79,1.2254,100138.71,0.3448,100128.81,0.8218,100188.68,0.7779,100191.65,1.5749,100194.53,0.8763,100200.09,1.8125,100201.1,1.864,100208.73,1.1641,100218.97,0.0122,100230.23,1.9339,100238.71,3.3596,100245.03,1.4122
1717208820,100191.95,0.1387,100189.47,1.148,100187.42,0.8208,100185.8,0.5672,100181.19,1.125,100176.73,2.4457,100166.64,1.28,100158.13,1.3771,100153.87,3.0132,100146.53,0.9913,100202.05,0.7162,100203.97,1.2191,100205.03,1.3991,100209.26,0.0182,100213.35,3.6068,100219.74,1.6585,100229.24,2.8162,100238.63,2.1571,100249.47,2.5999,100251.56,0.1335
1717208880,100193.9,0.7383,100191.27,1.6636,100189.02,0.3955,100184.18,2.7912,100183.13,1.8561,100174.64,1.7839,100171.53,0.0889,100167.44,3.6864,100161.97,0.369,100152.38,1.2197,100205.62,0.5068,100207.61,0.7578,100209.59,1.8138,100214.13,0.8443,100216.4,3.2863,100220.57,3.481,100226.97,1.9811,100234.04,2.6428,100242.12,2.7327,100251.03,0.2708
1717208940,100195.75,1.1613,100194.29,1.07,100190.56,0.4241,100186.17,3.9679,100180.66,2.1364,100177.64,2.2449,100172.33,3.7522,100164.28,3.7729,100162.63,3.7556,100155.57,3.9805,100203.35,1.3763,100205.28,0.7549,100208.94,1.7734,100211.06,1.119,100214.79,1.801,100215.83,0.7865,100217.61,2.2916,100218.89,2.9524,100232.12,1.701,100234.16,1.0074
1717209000,100178.96,0.2386,100177.0,1.6257,100173.93,1.2713,100171.25,1.0091,100169.55,0.9611,100165.83,0.2272,100161.66,3.1785,100150.28,3.1052,100141.53,3.0588,100131.78,2.3199,100190.22,0.1683,100191.29,0.6609,100195.25,0.1768,100196.89,3.6773,100200.76,1.2129,100206.77,0.2725,100214.21,2.2414,100218.45,1.532,100220.65,3.0103,100224.92,2.4023
1717209060,100164.17,1.6006,100161.41,1.2575,100159.22,1.8783,100154.31,1.8218,100151.17,0.778,100149.35,2.3847,100147.71,3.1598,100144.58,2.2971,100135.61,1.0326,100128.72,2.9012,100195.69,0.5241,100198.28,0.168,100200.37,0.8999,100206.17,3.02,100209.2,3.542,100216.4,0.5982,100220.33,1.3782,100225.39,0.0422,100233.72,2.7164,100235.52,2.0334
1717209120,100179.74,0.431,100178.34,1.8216,100174.59,0.716,100170.25,2.7822,100162.87,2.4031,100159.22,2.3179,100149.07,2.4683,100143.47,0.6575,100136.79,3.1589,100135.2,0.8854,100188.96,0.4849,100190.42,1.2666,100192.26,1.4824,100198.02,1.3327,100203.83,0.8292,100206.3,3.9596,100210.75,0.3042,100212.08,0.4696,100216.71,0.7857,100225.91,3.0645
1717209180,100175.94,0.3896,100173.17,1.4517,100170.98,1.1313,100169.09,0.0958,100162.61,3.6435,100161.44,2.713,100156.84,3.1518,100154.62,3.7451,100149.81,0.9682,100137.47,2.647,100201.88,1.9553,100204.88,1.7692,100208.95,0.1775,100210.67,3.6974,100216.84,0.7748,100220.86,1.5033,100227.56,3.9082,100231.25,0.1943,100239.95,0.7645,100248.45,3.1605
1717209240,100193.03,1.7521,100190.33,1.9383,100186.23,0.458,100184.82,1.888,100179.51,0.2688,100174.44,3.0077,100167.31,2.0415,100160.83,1.8624,100155.8,1.5018,100145.08,2.8654,100205.99,0.5733,100207.79,1.8463,100210.84,0.1214,100212.93,0.82,100219.54,1.5896,100222.99,3.5559,100229.42,3.7426,100234.54,2.2067,100237.21,0.3453,100244.44,1.4128
1717209300,100180.35,0.8809,100178.41,0.8475,100174.6,0.6682,100171.69,0.7265,100169.17,2.585,100165.29,0.3388,100156.29,2.056,100148.21,3.1456,100135.63,0.4027,100133.63,0.1627,100191.57,0.4335,100193.23,0.6403,100197.08,1.3829,100199.46,2.8255,100206.94,3.9936,100213.96,2.9619,100223.63,0.0441,100227.92,3.291,100238.71,1.6212,100245.39,2.324
1717209360,100191.65,1.5343,100190.35,0.8251,100188.56,1.5108,100185.19,2.0681,100179.08,3.0329,100172.3,1.851,100163.77,1.2592,100160.71,3.0828,100150.98,0.8462,100143.68,2.2382,100201.77,1.1761,100203.03,1.8895,100204.06,1.6303,100209.23,1.3659,100212.96,2.7462,100217.18,3.1168,100223.29,1.3111,100224.55,3.1436,100237.07,0.6232,100251.41,1.3277
1717209420,100199.16,1.7405,100196.2,0.4482,100193.83,1.0923,100191.89,0.4435,100187.19,1.8116,100179.03,0.382,100177.04,2.2161,100175.69,2.7592,100168.58,0.7549,100166.61,3.8523,100210.24,0.5044,100212.56,0.1865,100213.76,1.0611,100215.62,3.4402,100219.29,0.6366,100221.18,2.1504,100226.72,0.2844,100238.23,3.4641,100240.85,0.8307,100247.9,2.8416
1717209480,100193.72,1.1956,100191.72,1.3854,100189.75,0.0645,100188.04,0.2652,100184.44,3.2322,100179.24,3.6421,100169.88,1.8462,100162.55,2.9518,100157.95,3.5252,100150.56,2.8043,100208.12,0.63,100210.35,1.6295,100211.96,0.5358,100217.46,2.9356,100221.43,3.6442,100223.9,2.2788,100228.64,3.7833,100232.28,3.4835,100236.7,2.5161,100241.79,3.666
1717209540,100193.74,1.0123,100190.76,1.128,100186.27,0.1992,100184.75,3.0685,100181.63,1.8092,100178.6,2.0292,100173.21,0.3021,100164.57,3.0014,100158.81,2.9864,100145.83,1.5927,100200.92,0.2736,100203.75,0.6879,100207.37,0.9953,100208.72,2.1982,100211.29,3.8006,100213.41,3.2835,100222.41,0.6907,100223.61,0.4111,100228.28,2.1433,100234.76,0.3196
1717209600,100208.1,0.7483,100206.67,0.1172,100203.3,0.4715,100198.82,3.3476,100192.55,2.5676,100185.81,3.5891,100181.1,1.2402,100179.53,0.0286,100168.87,3.0708,100154.87,1.5048,100214.64,0.2282,100216.48,1.9791,100218.66,0.4247,100223.01,0.8901,100229.74,3.1897,100237.39,0.6799,100239.97,1.6686,100242.16,1.3153,100250.18,0.7663,100254.08,2.1714
1717209660,100201.41,0.7453,100200.06,0.8342,100197.96,0.8089,100194.66,0.2734,100188.36,2.6033,100184.41,0.2787,100181.34,1.2131,100173.75,3.9326,100171.48,2.1494,100156.61,3.4034,100208.55,1.9201,100210.75,1.9638,100214.19,1.3719,100220.05,2.7779,100223.21,2.5451,100231.28,1.2787,100240.37,1.9337,100245.05,2.438,100253.37,1.5357,100263.34,0.9374
1717209720,100193.75,1.2519,100190.96,0.6523,100187.37,1.5266,100183.27,0.2491,100179.84,1.1935,100177.63,0.8255,100176.27,3.6944,100168.69,3.784,100158.45,1.3215,100153.55,2.578,100201.07,1.0657,100204.03,1.3137,100206.03,0.0962,100211.27,1.3318,100213.84,2.1619,100222.1,2.6634,100225.46,2.7525,100234.37,2.4362,100240.14,1.2933,100247.33,0.0341
1717209780,100198.71,1.287,100197.43,0.4482,100196.11,1.2056,100190.95,3.7279,100188.41,0.3219,100181.61,1.2527,100173.76,0.9873,100170.82,1.0034,100166.25,1.7986,100156.35,1.0947,100205.63,0.206,100208.58,0.8266,100210.16,0.9107,100213.69,2.9424,100219.63,3.2802,100226.98,0.089,100231.6,3.4176,100240.95,3.6869,100249.39,0.6197,100260.56,1.0366
1717209840,100182.26,1.2317,100181.12,0.3165,100178.47,0.3517,100176.53,0.0612,100172.27,2.9041,100167.34,3.7035,100157.41,3.8823,100152.3,1.9633,100143.29,2.3574,100136.57,0.1649,100191.02,0.8004,100193.15,0.4287,100195.68,0.5478,100201.24,2.8918,100205.56,1.9596,100212.06,2.7889,100219.25,3.7068,100228.34,0.977,100229.77,3.2544,100239.6,2.7089
1717209900,100183.35,0.9382,100180.99,0.5459,100177.88,1.906,100172.67,0.0592,100166.66,2.5811,100158.33,1.5967,100151.76,3.605,100145.05,0.7634,100138.77,3.3207,100134.23,1.2159,100190.97,1.334,100192.74,0.6506,100195.18,1.759,100199.81,0.3646,100204.95,3.109,100208.7,0.5794,100216.82,3.7208,100222.2,1.2393,100235.53,3.2674,100236.56,0.2887
1717209960,100177.29,1.4794,100175.95,0.7806,100172.48,0.4361,100170.57,3.7944,100166.65,3.2593,100164.16,0.2453,100161.42,3.0391,100157.57,3.6101,100151.46,2.5111,100141.72,3.4748,100188.83,0.6216,100190.59,0.5897,100192.78,1.192,100196.17,2.6945,100197.83,0.2536,100204.84,0.0388,100211.38,3.9506,100213.44,2.0941,100214.53,2.4159,100229.35,3.0478
1717210020,100181.04,0.8874,100179.3,1.7858,100174.8,1.6429,100169.1,2.6637,100165.64,0.2384,100161.79,1.3277,100159.84,1.8331,100151.15,2.9036,100139.05,0.5641,100129.63,3.4773,100189.42,1.4136,100192.05,0.7684,100195.21,1.3348,100198.59,1.6584,100200.81,3.9449,100209.47,3.2524,100210.63,1.4472,100212.13,3.2322,100217.2,1.7828,100226.7,1.6067
1717210080,100194.73,1.8664,100191.87,1.9744,100187.87,1.8151,100183.2,1.1825,100180.93,0.5812,100175.77,2.2919,100166.63,2.0235,100164.22,3.1893,100159.46,2.6955,100150.77,3.5004,100204.01,0.9203,100205.24,1.3422,100207.08,0.4627,100211.85,2.6424,100213.43,1.7452,100220.16,0.6493,100229.98,3.6116,100239.41,0.8893,100243.63,1.9104,100257.2,0.5012
1717210140,100159.97,0.2264,100157.59,1.7503,100153.33,1.5444,100149.32,2.5795,100145.87,2.8726,100138.98,1.5328,100131.88,2.252,100121.47,3.2357,100117.67,0.4716,100115.44,0.3657,100172.23,1.8776,100174.72,0.2764,100177.01,1.714,100182.78,2.3119,100183.79,0.2569,100189.07,3.39,100199.38,1.2854,100204.4,2.7204,100215.35,2.0838,100224.78,0.8963
1717210200,100163.46,0.3322,100160.57,1.6826,100157.82,0.9388,100153.82,0.592,100148.49,3.2072,100141.87,2.3995,100137.93,3.9614,100135.58,3.9874,100125.74,1.9183,100113.14,1.9852,100173.06,0.7846,100176.02,0.6996,100179.92,0.4607,100184.58,3.2436,100190.14,0.2197,100198.06,0.7243,100203.69,1.5733,100215.52,2.6404,100227.13,3.9643,100235.8,1.3563
1717210260,100168.32,0.8126,100166.26,0.6019,100162.83,0.4304,100157.55,1.5812,100155.69,3.0115,100150.05,3.2222,100140.98,2.8413,100134.95,0.6631,100132.23,2.7869,100127.15,0.5878,100180.9,1.5093,100183.37,0.0678,100186.91,1.1726,100191.3,3.9541,100193.26,3.8021,100197.68,3.3682,100207.48,0.3932,100219.19,0.7267,100220.85,3.9213,100230.95,2.3776
1717210320,100167.66,0.1163,100166.18,1.0028,100162.77,1.9114,100158.51,1.5077,100153.01,3.1833,100146.74,3.1131,100137.53,2.6047,100133.5,2.6162,100127.91,0.4888,100125.75,1.962,100176.7,1.044,100177.75,1.1673,100180.75,0.5838,100185.48,3.1794,100187.65,1.9419,100193.81,1.7403,100200.24,0.4068,100201.94,3.6364,100212.88,0.7477,100225.26,0.0888
1717210380,100176.54,1.0027,100174.5,1.1902,100171.0,1.5906,100169.38,3.0144,100162.11,3.5914,100159.66,2.4004,100156.95,2.2233,100147.15,0.501,100144.54,0.8329,100141.28,2.2544,100189.66,0.1183,100192.62,1.037,100194.89,1.1116,100198.01,3.7815,100199.01,1.2094,100207.58,2.0826,100216.01,2.64,100221.91,2.3125,100231.6,2.0954,100246.4,1.4149
1717210440,100161.29,1.6485,100159.82,0.4167,100157.77,1.6736,100151.98,2.4126,100149.58,1.4427,100147.55,2.493,100145.84,1.0273,100140.64,3.6156,100134.64,0.3422,100130.08,1.7071,100167.29,1.095,100168.43,1.4787,100172.91,1.4088,100174.88,1.4948,100180.15,3.2838,100185.99,1.6845,100188.45,3.9699,100194.22,0.1134,100202.76,0.3193,100205.51,0.4489
1717210500,100153.99,0.7575,100152.32,0.5828,100148.28,0.4902,100147.23,1.5149,100139.94,1.5207,100138.1,3.7033,100135.43,2.916,100131.05,3.2872,100123.93,2.1206,100113.13,3.4629,100165.39,1.2346,100168.18,0.383,100172.5,0.8096,100175.22,2.9678,100182.51,2.1314,100188.27,3.4,100193.8,0.519,100194.91,2.0591,100197.85,0.5142,100204.15,2.9443
1717210560,100160.9,1.4296,100159.4,1.237,100155.93,0.4071,100150.0,3.1959,100145.73,1.1105,100141.31,3.7673,100131.94,3.258,100127.58,3.4331,100114.74,1.632,100109.36,0.3697,100175.64,1.4734,100178.53,0.372,100179.73,1.4996,100183.5,1.9765,100190.18,3.849,100194.58,2.0396,100202.52,1.9238,100209.18,3.9918,100221.29,2.7945,100227.96,2.469
1717210620,100180.34,1.4201,100177.84,0.5262,100174.25,1.9042,100169.14,3.5225,100164.7,2.4407,100158.85,3.8589,100151.44,3.5289,100144.68,0.908,100142.74,3.3592,100134.55,3.8104,100192.48,0.7892,100194.23,0.2708,100198.43,0.537,100202.12,3.068,100203.89,1.2037,100207.24,0.8601,100215.25,2.2797,100218.64,1.2262,100231.3,2.5755,100243.86,0.1514
1717210680,100169.25,0.7437,100167.02,0.6907,100164.78,0.0601,100159.33,0.7528,100156.02,0.4143,100151.09,0.3481,100145.2,0.6233,100142.84,1.9548,100139.89,2.63,100135.73,1.5875,100179.13,0.8853,100180.49,1.6325,100181.87,0.9052,100187.07,0.6557,100190.37,1.7415,100194.24,3.4834,100197.13,0.7664,100198.57,1.5842,100208.87,3.605,100212.12,0.804
1717210740,100175.17,0.8711,100173.07,1.6096,100169.57,0.6835,100164.75,3.5282,100160.49,3.695,100152.74,1.5615,100150.7,0.4404,100149.47,0.6306,100142.22,3.0719,100137.9,2.7165,100182.83,1.9541,100185.3,0.8969,100187.32,0.9976,100192.12,0.9985,100194.11,2.0498,100197.11,3.0692,100206.32,3.9771,100210.04,3.2842,100213.52,2.8288,100225.86,2.8076
1717210800,100163.31,1.2028,100161.04,0.4973,100159.58,0.1248,100153.63,3.7171,100149.86,2.4697,100148.13,0.2133,100143.26,1.2327,100135.29,0.9334,100130.09,1.922,100121.95,2.5791,100178.23,0.575,100179.79,0.7345,100182.25,0.6737,100183.49,0.1731,100184.83,2.9816,100187.53,1.8935,100197.16,0.412,100200.19,3.7938,100205.74,1.2244,100208.09,0.0645
1717210860,100165.7,1.4955,100163.98,1.5687,100161.13,0.7746,100156.87,0.848,100153.38,3.5499,100151.33,2.9729,100149.19,2.3504,100138.16,2.6209,100134.78,2.8216,100120.82,0.3088,100174.02,0.7187,100176.47,1.9798,100178.18,1.4555,100179.4,0.7749,100183.97,1.0176,100191.99,3.4152,100201.61,3.9008,100212.45,1.7994,100222.42,3.6443,100224.36,1.6818
1717210920,100166.79,1.2183,100164.4,0.3014,100163.24,1.154,100158.27,2.7783,100152.45,1.596,100145.97,3.4823,100135.74,0.6704,100126.49,1.5428,100115.74,1.6094,100110.94,0.7444,100172.01,0.4747,100174.4,1.7644,100178.17,0.9381,100182.71,2.105,100185.68,0.8891,100192.35,2.2131,100194.97,0.192,100198.59,0.166,100201.45,3.5356,100215.43,1.089
1717210980,100164.86,1.6557,100162.79,0.0527,100160.57,1.2301,100157.73,0.3422,100152.14,2.2016,100145.37,1.6393,100138.56,1.3053,100136.93,3.2655,100125.63,0.8849,100111.12,0.7152,100172.36,1.0979,100175.32,1.5675,100179.05,0.2576,100183.78,1.5341,100189.03,3.4814,100195.1,2.208,100203.86,0.8903,100207.82,2.3308,100218.92,3.0141,100222.09,0.9346
1717211040,100158.75,0.2327,100157.39,0.4108,100153.37,0.4183,100149.92,2.9206,100144.71,0.094,100142.4,0.7192,100137.66,2.4352,100135.89,0.2975,100131.83,3.6374,100117.24,0.4099,100172.77,1.4672,100175.39,1.2264,100177.71,0.0904,100182.84,3.0561,100188.03,0.1845,100191.02,0.3435,100193.37,2.5133,100194.52,3.8658,100207.49,0.4343,100218.8,1.3602
1717211100,100147.6,1.1476,100145.71,0.3681,100143.55,0.3513,100142.27,2.7712,100137.19,0.5011,100129.59,0.4202,100125.77,2.0511,100115.57,0.5759,100103.17,0.1058,100096.19,0.598,100157.4,0.4905,100160.16,0.8003,100164.25,1.6544,100165.81,0.6865,100167.53,0.4159,100176.18,1.4357,100183.03,0.4822,100194.18,3.6803,100206.38,2.422,100209.87,2.1266
1717211160,100159.64,1.3512,100158.04,1.6442,100155.82,0.2526,100150.24,2.6503,100143.17,3.2448,100136.48,0.3147,100135.46,3.733,100132.83,2.6269,100127.82,1.5685,100116.72,3.1443,100166.14,0.1813,100168.3,1.9212,100170.27,0.2264,100176.24,0.7357,100179.75,1.2841,100184.14,2.7767,100189.07,3.1761,100193.74,3.2105,100202.91,0.9912,100209.77,1.9934
1717211220,100160.98,0.8,100158.82,0.8726,100155.8,1.4023,100151.05,2.8153,100148.53,0.0214,100139.57,0.0784,100133.27,3.8309,100122.14,0.2477,100116.77,3.3965,100103.64,3.2779,100174.2,0.3311,100176.91,1.945,100181.1,0.5229,100186.24,0.2329,100188.14,3.8486,100194.77,1.5161,100196.02,3.86,100201.11,2.8086,100210.39,0.3043,100223.12,3.4832
1717211280,100171.74,0.2003,100169.6,1.6367,100168.08,0.4057,100163.36,2.9949,100157.82,1.205,100153.53,1.356,100145.1,2.784,100140.95,0.632,100128.93,0.1382,100117.42,2.0181,100177.52,1.6737,100179.88,1.7582,100182.82,1.6676,100188.42,2.0125,100194.03,1.7004,100196.28,3.8928,100202.23,3.9119,100204.61,0.8553,100213.35,0.8834,100216.92,2.9865
1717211340,100157.28,0.9635,100155.65,1.3017,100151.76,0.3714,100146.74,2.5901,100144.48,0.4425,100142.85,2.4167,100133.81,0.1219,100129.71,2.1709,100127.89,2.3925,100116.3,1.2434,100170.44,1.2949,100171.5,0.5749,100175.92,1.1514,100179.74,3.163,100181.04,1.2652,100189.59,0.0438,100193.97,1.1368,100199.35,0.7876,100209.75,2.9055,100224.39,2.8136
1717211400,100150.51,0.247,100147.9,0.3429,100144.84,0.7951,100140.91,3.4096,100138.02,0.6146,100133.32,3.542,100131.43,2.8767,100120.7,3.2318,100111.53,3.0776,100108.27,3.855,100162.93,1.471,100165.23,1.8639,100167.43,1.5814,100170.12,1.4477,100176.69,1.7293,100184.81,3.099,100189.49,0.8432,100197.21,0.3092,100200.11,2.5149,100208.08,3.2209
1717211460,100155.59,1.9394,100153.03,0.22,100151.7,0.6618,100146.03,0.6543,100143.21,1.4597,100141.49,0.725,100133.16,1.0392,100126.95,1.0315,100115.0,2.6047,100112.03,0.5046,100166.07,0.1272,100168.79,0.8318,100172.79,1.8384,100174.43,1.4733,100180.92,3.8087,100184.91,2.732,100190.72,1.0587,100201.35,2.7334,100210.11,2.579,100221.48,0.9868
1717211520,100121.04,0.6168,100119.72,0.8286,100118.47,0.807,100115.16,0.3831,100111.13,2.5735,100102.93,1.8648,100101.11,2.9298,100090.02,3.6907,100079.42,0.8059,100073.82,1.276,100166.64,0.9983,100169.04,0.9786,100171.02,0.1247,100172.8,1.8852,100177.96,1.2875,100179.21,2.4083,100183.82,3.7465,100188.8,1.7261,100195.72,0.2258,100208.87,3.8111
1717211580,100146.98,0.213,100145.84,0.8399,100143.8,1.4388,100138.44,2.1039,100133.09,1.0452,100125.44,0.3788,100115.88,1.3747,100106.59,0.6665,100101.23,1.6822,100093.57,2.7584,100158.34,1.4085,100160.05,1.4012,100162.41,0.0694,100167.33,2.3925,100168.83,2.6752,100174.76,1.3017,100185.14,3.7565,100194.31,2.9495,100199.26,0.6105,100206.68,0.5985
1717211640,100139.94,0.8425,100137.9,0.0572,100135.32,1.6734,100133.69,1.8028,100126.39,0.3988,100123.64,3.9163,100118.65,2.1889,100115.82,1.5165,100110.47,3.81,100095.87,2.3116,100154.64,1.6369,100155.67,1.7985,100158.43,1.7421,100162.93,2.5992,100166.89,1.6474,100170.71,2.1744,100176.68,3.0627,100178.93,0.7115,100185.28,0.7158,100194.61,2.1756
1717211700,100124.38,0.9031,100122.81,1.2597,100118.58,1.7211,100112.6,3.2257,100110.92,2.602,100104.99,1.651,100099.28,3.0094,100088.08,0.4078,100081.53,2.3291,100080.07,1.1667,100136.26,0.4846,100138.17,0.7931,100139.85,0.9657,100141.48,3.8708,100148.42,1.6576,100155.98,2.8183,100164.02,0.0403,100169.14,0.9035,100173.69,3.5196,100178.39,3.3556
1717211760,100134.6,1.8054,100132.77,0.0803,100131.23,0.7801,100126.15,3.2819,100121.25,1.347,100112.58,3.9714,100109.28,3.8942,100106.16,2.5813,100094.8,3.2073,100085.71,0.5242,100142.02,1.9558,100143.37,1.8131,100146.18,0.9029,100147.68,3.2067,100151.95,2.5294,100159.23,3.3737,100166.19,1.0483,100173.27,3.7953,100176.82,0.3821,100183.94,2.5193
1717211820,100112.38,1.8452,100111.22,0.7957,100107.62,0.3046,100104.36,2.5297,100101.03,0.9665,100092.84,1.1947,100086.76,0.9886,100077.18,3.1463,100066.55,2.6404,100061.7,3.7406,100153.6,1.2949,100155.76,0.2517,100158.37,1.212,100159.9,1.137,100166.72,0.3802,100171.67,1.452,100180.63,1.5693,100187.04,0.0976,100188.96,3.8373,100191.02,2.7525
1717211880,100118.29,1.6267,100116.93,0.0698,100115.31,1.1562,100111.27,0.1355,100103.93,3.975,100099.06,2.4599,100092.87,0.642,100083.71,3.7071,100080.3,0.1279,100078.97,2.0519,100132.37,1.7404,100133.6,0.4731,100135.75,0.4785,100140.38,3.76,100143.12,1.9315,100151.75,1.4007,100157.99,1.1843,100167.19,1.9882,100174.59,1.6058,100178.3,0.7001
1717211940,100104.2,0.816,100102.03,1.5446,100099.94,1.5985,100094.17,1.9564,100087.43,1.7007,100080.46,3.2654,100073.54,2.4331,100067.82,2.2729,100062.14,2.5345,100060.24,0.6773,100112.02,1.0471,100114.19,0.6223,100118.09,1.3079,100123.91,1.4155,100125.11,0.7278,100128.69,3.1657,100133.09,0.2998,100141.31,1.4941,100152.06,0.498,100157.52,0.0535
